date,gz_spread,ebp,est_prob
2009-09-01,2.977804360302778,0.05572321165019289,0.22763885209273677
2009-10-01,2.861571860124334,-0.1429988850071715,0.16045967547484685
2009-11-01,2.8559688695180903,-0.00926297711017687,0.20409930828319367
2009-12-01,2.421946275380708,-0.46727974990079346,0.08167712885511476
2010-01-01,2.410360176256397,-0.20037610078243073,0.14376027397460572
2010-02-01,2.4455255383742776,-0.00725713207586542,0.2048034692717425
2010-03-01,2.2364101938903507,-0.16004747358005078,0.155370456415498
2010-04-01,2.1275241361468615,-0.2725093622162795,0.12448723510272772
2010-05-01,2.586776847018491,-0.11917759346301304,0.1677509844460583
2010-06-01,2.7188646753061128,0.05313499640190633,0.2266730410225496
2010-07-01,2.5588452581188297,0.17310535791265913,0.2737931170090978
2010-08-01,2.706907948356212,-0.2635064905763471,0.12678884436432075
2010-09-01,2.5461071749243747,0.00433486221780299,0.2089011095110759
2010-10-01,2.418150617181132,-0.00123409867076107,0.20692654744922967
2010-11-01,2.4216672443642424,-0.12291876845268623,0.1665919621264011
2010-12-01,2.231902166392352,-0.392507839186762,0.09657003501701009
2011-01-01,2.12096919047592,-0.01951336475001097,0.20052343924607885
2011-02-01,2.011119557708599,-0.2621946953507406,0.12712666570935405
2011-03-01,1.977927331630352,-0.3031647128537449,0.116869807780984
2011-04-01,1.9900403206658832,-0.2552715422517966,0.1289199305994768
2011-05-01,2.0755319196162487,-0.1315822684013619,0.1639278890910576
2011-06-01,2.162967036596147,-0.01366516442124199,0.20255896516337532
2011-07-01,2.230047560528791,-0.05378381684641953,0.1888441087489316
2011-08-01,2.8337281658251827,-0.075641092587333425,0.18161887046874153
2011-09-01,3.119604705232815,0.455897168259618,0.4007459131058078
2011-10-01,2.811555805412423,-0.0649520813517781,0.1851304069681151
2011-11-01,2.9969737428104626,0.5129145538397668,0.4282403100588077
2011-12-01,2.887846248209311,0.2987468241626976,0.32783633645751586
2012-01-01,2.7676881241976568,0.19912547431329797,0.28461690225605746
2012-02-01,2.520186964460114,0.07059233967500766,0.23323204058243105
2012-03-01,2.4474592279630736,-0.31819131436512693,0.11325905952605306
2012-04-01,2.538137915788065,-0.14361165177404178,0.16027489080709156
2012-05-01,2.8088297117930634,-0.05187960864946817,0.189481851469813
2012-06-01,2.7603354416966592,0.18180499227828584,0.27738922559800616
2012-07-01,2.6123006565514704,0.01367324258615276,0.2122369768405416
2012-08-01,2.53890200694308,-0.1836308294684028,0.14850801046283243
2012-09-01,2.4161729285678466,-0.13406016054910053,0.16317103609247902
2012-10-01,2.2558229178173796,-0.1668877783653162,0.15335881251112385
2012-11-01,2.350731439229929,-0.03895965511541766,0.19384381682823204
2012-12-01,2.2472953002578637,-0.15251405449665434,0.15760599585185678
2013-01-01,2.12741943175995,-0.08600092187509922,0.17825553588556833
